Slno,Code,File Name,Date,Year,Type,Language,Location,Source,Source Link
621,Sri,Odi_Sri_Rama_Navami_lect_ISKCON_BBSR_06-04-25.mp3,06-04-25,2025,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1B1eOgU1v3rF7x72KrZ-60ljfMtWMZMtP
622,Sri,Odi_Sri_Rama_Navami_lect_ISKCON_BBSR_Patia_06-04-25.mp3,06-04-25,2025,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=14aGDHBMkn3N3sSolH5JB-bASWSytbxao
623,SB-06.03.29,Odi_SB-06.03.29_Yamaduta_gananku_Yamaraj_nka_updadesh_ISKCON_Ctc_20-04-25.mp3,20-04-25,2025,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=15L8yaSRSbO5bXEfMXxI-NyufxIuAzSZl
624,Vrtrasur,Odi_Vrtrasur_katha_ISKCON_Khalisahi_27-04-25.mp3,27-04-25,2025,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=19ihvBbW0vvFFO3uk1DcGHrkFxgLWmpvx
625,Arrival,Odi_Arrival_address_ISKCON_Angul_28-04-25.mp3,28-04-25,2025,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1m92LPrhX1QGAR0D43Z0X9J41r8MbnlPN
626,Maharaj,Odi_Maharaj_Chitraketu_nku_mata_Parbati_nka_abhishap_ISKCON_Khalisahi_26-04-25.mp3,26-04-25,2025,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1hRZLyuxcMXDU_Et_wKJzoUgSzsmXEqQ8
627,SB-04.17.12-16,Odi_SB-04.17.12-16_praja_batsala_maharaj_prithu_House_program_BBSR_04-05-25.mp3,04-05-25,2025,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1ft8ehyTRBu8DV5h6ZhMWiPcsVQdmSGLW
628,SB-05.13.21,Odi_SB-05.13.21_maharaj_Rahugana_nka_anubhuti_ISKCON-Angul_29-04-25.mp3,29-04-25,2025,SB,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1Pf9IF9CUCllj3nHkoYK9TLmQ8gchrqmb
629,SB-10.08.04,Odi_SB-10.08.04_Akshaya_tritiya_House_Program_Talcher_30-04-25.mp3,30-04-25,2025,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1uazqjXWqYRmqvTG5J6RDa3qppAzSfu9u
630,SB-07.08.17,Odi_SB-07.08.17_Nrsimha_chaturdashi_ISKCON_Dhenkanal_11-05-25.mp3,11-05-25,2025,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1Yx-2HktXLv5Vkr7v6gT3zehotCQ3oBjA
631,Nrsimha,Odi_Nrsimha_chaturdashi_ISKCON_Dhenkanal_10-05-25.mp3,10-05-25,2025,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1ZyTfgls-omrGqOcsZsT4wYuuhktKMbFL
632,Krishna,Odi_Krishna_balya_lila-Day-07-Angul_11-12-2015.mp3,11-12-2015,2015,SEMINAR,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1J5KoGpzB5QB4i0NNlP9oKESraZRdF-VE
633,Krishna,Odi_Krishna_balya_lila-Day-06-Angul_10-12-2015.mp3,10-12-2015,2015,SEMINAR,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1h4irMd-zIGd260eJeECHDZZYOR1-1Hz1
634,Krishna,Odi_Krishna_balya_lila-Day-05-Angul_09-12-2015.mp3,09-12-2015,2015,SEMINAR,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1-R1gCG4J-3XDvnkabj34DLZVp8JCD0ID
635,Krishna,Odi_Krishna_balya_lila-Day-04-Angul_08-12-2015.mp3,08-12-2015,2015,SEMINAR,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=12DMtK33Klqkc8XR4FahhQDM2jCEakvBd
636,Krishna,Odi_Krishna_balya_lila-Day-03-Angul_07-12-2015.mp3,07-12-2015,2015,SEMINAR,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1XKFbr2BvWyWCg5B2byE0H-EvLCdYoo9a
637,Krishna,Odi_Krishna_balya_lila-Day-02-Angul_06-12-2015.mp3,06-12-2015,2015,SEMINAR,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=17CVKQaFdG3y1duBrqUpmY4CI9uuhWCxS
638,Krishna,Odi_Krishna_balya_lila-Day-01-Angul_05-12-2015.mp3,05-12-2015,2015,SEMINAR,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1tbtysQjG2_s6vcF3YBHDXK0R15wlYRS3
639,Krishna,Odi_Krishna_balya_lila-Day-07-Angul_08-12-2014.mp3,08-12-2014,2014,SEMINAR,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1WVBVrQC_EnyKi6h3e0ZwlPTXToTwLPTM
640,Krishna,Odi_Krishna_balya_lila-Day-05-Angul_06-12-2014.mp3,06-12-2014,2014,SEMINAR,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1aeYlXl_wE67TK7cyDVQ2xHoevT3zd9oo
641,Krishna,Odi_Krishna_balya_lila-Day-04-Angul_05-12-2014.mp3,05-12-2014,2014,SEMINAR,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1IBNh-sfF7YaJXis5Hz_kzigWwpiMTF3W
642,Krishna,Odi_Krishna_balya_lila-Day-03-Angul_04-12-2014.mp3,04-12-2014,2014,SEMINAR,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=11hcy7laTg_2lbaQhWCC29rCEnjHbCouj
643,Krishna,Odi_Krishna_balya_lila-Day-02-Angul_03-12-2014.mp3,03-12-2014,2014,SEMINAR,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=14zWgOFIyIt6jydFvn0fZQw7_-fjeF3no
644,Krishna,Odi_Krishna_balya_lila-Day-01-Angul_02-12-2014.mp3,02-12-2014,2014,SEMINAR,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1KunAi152v1Z6ICGBiF7G9cLlzOsaBndl
645,Krishna,Odi_Krishna_Sudama_milan-Day-7_Talcher_20-04-15.mp3,20-04-15,2015,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1m6_2xAc46UCfPVFoIHqv6PXPYbZJ3OXc
646,Krishna,Odi_Krishna_Sudama_milan-Day-6_Talcher_19-04-15.mp3,19-04-15,2015,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1uNfrHP3dzWigUn-gbeVEkrh2hjOrFd6C
647,Krishna,Odi_Krishna_Sudama_milan-Day-5_Talcher_18-04-15.mp3,18-04-15,2015,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1HSpF9L85eLjTTvY0Wd24b4tcMTptM9y0
648,Krishna,Odi_Krishna_Sudama_milan-Day-4_Talcher_17-04-15.mp3,17-04-15,2015,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1KcQswYdxwgjAFHeHWjAtQ0VKDAyZcoZ8
649,Krishna,Odi_Krishna_Sudama_milan-Day-3_Talcher_16-04-15.mp3,16-04-15,2015,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=12xM63yBE67bY-8MjGGx-UJ-yKturzrJJ
650,Krishna,Odi_Krishna_Sudama_milan-Day-2_Talcher_15-04-15.mp3,15-04-15,2015,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1P_Y-3uTKL1sd0v2n2LHfNCg_iVRy-jl1
651,Krishna,Odi_Krishna_Sudama_milan-Day-1_Talcher_14-04-15.mp3,14-04-15,2015,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=18jY0v1CJhgAi2rX7TNEhh4vo7bRIb2FE
652,SB-01.02.06,Odi_SB-01.02.06_Samasta_vaidika_sahstra_ra_sara_village_prog_Ganjam_08-12-24.mp3,08-12-24,2024,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=19SHyno06Ax7zIn-NCo03T98DUZ7zMZff
653,Vasanta,Odi_Vasanta_panchami_House_prog_cuttack_03-02-25.mp3,03-02-25,2025,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1t4FP9V2D82tWKICmjXqTmsuR_vM67BC0
654,SB-01.09.40,Odi_SB-01.09.40_Bhismadev_nka_prarthana_Bahanaga_17-01-25.mp3,17-01-25,2025,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=102CgEZInf_1oSRg5L4PzFl5bilJfx5Na
655,SB-06.01.15,Odi_SB-06.01.15_Kevala_bhakti_ra_mahatva_Aska_09-01-25.mp3,09-01-25,2025,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1dbxc0E7vtK5ft2HhZu4zm79ReKzG7DDC
656,SB-02.02.37,Odi_SB-02.02.37_Bhakti_yoga_ra_mahatva_ISKCON_Ankushpur_08.01.25.mp3,Unknown,Unknown,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=11U9IPfE8Sdqdc34Stg9IdyTm1KSRy2mk
657,SB-05.05.04,Odi_SB-05.05.04_Bhagavan_Rusabha_deva_nka_upadesha_House_prog_Brahmapur_08-01-25.mp3,08-01-25,2025,SB,Odi,Brahmapur,Odia,https://drive.google.com/uc?export=download&id=12Z8p507P3rkKIEhD_2y2fqX2ArhBWmN4
658,SB-01.08.25,Odi_SB-01.08.25_Bipada_asu_House_prog_Cuttack_05-01-25.mp3,05-01-25,2025,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1ezcFaTDaevtFcbcYTTH1qAbLQ1pjgo03
659,Lochan,Odi_Lochan_das_thakur_avirbhava_House_prog_BBSR_31-12-24.mp3,31-12-24,2024,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1jWfdP4tjIhysA-wYwUhXQfMZAB_I9R2r
660,SB-04.30.08-Bhakta,Odi_SB-04.30.08-Bhakta_nka_madhyare_souhardya-Dhenkanal_19-01-25.mp3,19-01-25,2025,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1-W60kuaNTTmpDoB2ef2PGgztGumtmloA
661,Arrival,Odi_Arrival_address_ISKCON_Angul_23-12-24.mp3,23-12-24,2024,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1L7tzyVnWBggtW7HiY_OKb1ibpbdNXhJV
662,dikshya,Odi_dikshya_pravachan_ISKCON_Dkl_22-12-24.mp3,22-12-24,2024,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=14Ndc93VxrdTKR9GCUdCH8Y3f-lYJV_Lg
663,Srimad,Odi_Srimad_Bhakti_Siddhanta_Saraswati_Thakur_avirbhava_ISKCON_Dkl_19-12-24.mp3,19-12-24,2024,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1QGdxRKTvihibXWoohaI47Q0DgVilM9hF
664,Sri,Odi_Sri_Jagannath_katha-Day-3_ISKCON_Dhenkanal_01-06-24.mp3,01-06-24,2024,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1UWr_V-2MXk25UcpEC7sqXRoD3VWSBFHG
665,Sri,Odi_Sri_Jagannath_katha-Day-2_ISKCON_Dhenkanal_31-05-24.mp3,31-05-24,2024,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1dAzcQ0tmiLjXHVnPwQTQj6qdAZfum5Tp
666,Sri,Odi_Sri_Jagannath_katha-Day-1_ISKCON_Dhenkanal_30-05-24.mp3,30-05-24,2024,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1bC6CPMwkw-V2mxes7Nsprn05WbWYbsLb
667,Prahalad,Odi_Prahalad_maharaj-Day-7_ISKCON-Cuttack_24-04-11.mp3,24-04-11,2011,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1QxJ2Ec3O6md2C_TDbze4872Faxh_ZGG7
668,Prahalad,Odi_Prahalad_maharaj-Day-6_ISKCON-Cuttack_23-04-11.mp3,23-04-11,2011,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1Zbb4lOBd6s-458HKES7OdLEqlSR9v2pK
669,Prahalad,Odi_Prahalad_maharaj-Day-5_ISKCON-Cuttack_22-04-11.mp3,22-04-11,2011,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=18e9BUPfcolPyxzjJYFUra40EqrkS6eWo
670,Prahalad,Odi_Prahalad_maharaj-Day-4_ISKCON-Cuttack_21-04-11.mp3,21-04-11,2011,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1uyLnnjuWqarZ0k4GlGP_MZ2mC0myjgHS
671,Prahalad,Odi_Prahalad_maharaj-Day-3_ISKCON-Cuttack_20-04-11.mp3,20-04-11,2011,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=12eTtyMTXNpzfMdtlvys5Xlt1oRvSQFKn
672,Prahalad,Odi_Prahalad_maharaj-Day-2_ISKCON-Cuttack_19-04-11.mp3,19-04-11,2011,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1Ur13AJkcOyEMTIShZOC5k0X4lyYtheZi
673,Prahalad,Odi_Prahalad_maharaj-Day-1_ISKCON-Cuttack_18-04-11.mp3,18-04-11,2011,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1ZMKXKUbmPQQVKKWGeRltLN9hfwPAEfmy
674,Govardhan,Odi_Govardhan_dharan_lila-Day-6_ISKCON-BAM-NH16_12-05-16.mp3,12-05-16,2016,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1a-uGMQKeZj92m-hvzFG-zwrLu7_tN5Mh
675,Govardhan,Odi_Govardhan_dharan_lila-Day-7_ISKCON-BAM-NH16_13-05-16.mp3,13-05-16,2016,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1qz1gc9lASmiXCr-7Sex_pC9GmPp_9FW_
676,Govardhan,Odi_Govardhan_dharan_lila-Day-5_ISKCON-BAM-NH16_11-05-16.mp3.mp3,11-05-16,2016,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1YpUte6uLW3Oy0z-Fidor5syPKrDLoXlK
677,Govardhan,Odi_Govardhan_dharan_lila-Day-4_ISKCON-BAM-NH16_10-05-16.mp3,10-05-16,2016,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1ixwaxavhkB49eseTKAtAAzWhrmYK_Ppg
678,Govardhan,Odi_Govardhan_dharan_lila-Day-3_ISKCON-BAM-NH16_09-05-16.mp3,09-05-16,2016,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1DuvYtdOk7k984eHFNwVWj2PZ_XfUolZi
679,Govardhan,Odi_Govardhan_dharan_lila-Day-2_ISKCON-BAM-NH16_08-05-16.mp3,08-05-16,2016,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1Tv_wiO1GPcQ1AdjtyjB4DEwNrNAbrIGu
680,Bharat,Odi_Bharat_maharaj_charita_Day-7_ISKCON-BAM-NH16_16-11-15.mp3,16-11-15,2015,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1lBNLl3Tw6UcuEYgRB70bJCgQEEMnBR3q
681,Govardhan,Odi_Govardhan_dharan_lila-Day1_ISKCON-BAM-NH16_07-05-16.mp3,07-05-16,2016,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1OHu65erBRsQcV8E3NCXdpr2aIx_8F9Kj
682,Bharat,Odi_Bharat_maharaj_charita_Day-5_ISKCON-BAM-NH16_14-11-15.mp3,14-11-15,2015,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1f_sAGsJLN0BSW4ofpsoveYbQU6m7ShJL
683,Bharat,Odi_Bharat_maharaj_charita_Day-6_ISKCON-BAM-NH16_15-11-15.mp3,15-11-15,2015,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1fBpjO0RXH2WYqOpNqCqdSiK2G3lXpE3W
684,Sarvabhauma,Odi_Sarvabhauma_Uddhara_Srikhetra_Parikrama_Puri_20-11-23.mp3,20-11-23,2023,LECTURE,Odi,Puri,Odia,https://drive.google.com/uc?export=download&id=1BnAqVMu6CCSN8QvNXhGV4aYhxsnDKzjy
685,Bharat,Odi_Bharat_maharaj_charita_Day-4_ISKCON-BAM-NH16_13-11-15.mp3,13-11-15,2015,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1VaJR-ABeGf5IUzfImWNn7K_PaDyXdlYb
686,Bharat,Odi_Bharat_maharaj_charita_Day-3_ISKCON-BAM-NH16_12-11-15.mp3,12-11-15,2015,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1BPO3oYYxsBEORLnEFz5UMAs5EzvElJom
687,Bharat,Odi_Bharat_maharaj_charita_Day-1_ISKCON-BAM-NH16_10-11-15.mp3,10-11-15,2015,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1iL4ROO4u-Qc5oGJ4nRgceYGenuanWKjP
688,Bharat,Odi_Bharat_maharaj_charita_Day-2_ISKCON-BAM-NH16_11-11-15.mp3,11-11-15,2015,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=13dPxfJ7mHd3nAkM__rQ0SeQY4p61JC9t
689,SB-03.25.04,Odi_SB-03.25.04_Sadhu_lakshana_ISKCON-BAM-NH16_18-05-17.mp3,18-05-17,2017,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1SrHFBzL8ZoA3oRSVw3OPA4OA8Cr85-Me
690,BG-4.24,Odi_BG-4.24_Bhagavat_praptira_upaya_ISKCON_Burla_14-02-16.mp3,14-02-16,2016,LECTURE,Odi,Burla,Odia,https://drive.google.com/uc?export=download&id=1uKBbNKfzTjbdiUFAGl_GkFqeEmTPvBCb
691,Jagannath,Odi_Jagannath_katha_Gundicha_temple_BBSR_04-07-22.mp3,04-07-22,2022,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=12cWkKTHCAMg1qkkIyyumcR_DXGoZa9yK
692,SB-02.07.05,Odi_SB-02.07.05_Bhagavan_nkara_abatirna_hebara_uddeshya_location_unknown_24-04-16.mp3,24-04-16,2016,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1P4I2yV23KazE4ti_2T_t9vIWP8ku8s2j
693,Bhagavan,Odi_Bhagavan_nkara_abatirna_hebara_uddeshya_location_unknown_24-04-16.mp3,24-04-16,2016,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1oTC9YCMhn-TugwfSoZQg7bvp_um4E-FO
694,Vrindavan,Odi_Vrindavan_leela_to_Motari_devotees_Vrindavan_16-10-24.mp3,16-10-24,2024,LECTURE,Odi,Vrindavan,Odia,https://drive.google.com/uc?export=download&id=1XXQ_DUo6IxzCGXKqpzTEihtZ-MAWjJiC
695,Srila,Odi_Srila_Prabhupada_Vyasapuja_lecture_ISKCON_Angul-27-08-20.mp3,27-08-20,2020,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1tW39UOx0Z0xHsXQIK1fzy8qNxBqKscDv
696,SB-09.04.63-Aham,Odi_SB-09.04.63-Aham_bhakta_paradhinah_Sunday_feast_ISKCON_Angul-25-08-24.mp3,25-08-24,2024,SB,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=14LFnQYOSAdpm_m81ocisHunhNZmdMUZg
697,Janmastami,Odi_Janmastami_lecture_ISKCON_Angul-04-09-15.mp3.mp3,04-09-15,2015,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1HGj63KhAvINq-JgJ6a6iqrKPyN55lbBl
698,Arrival,Odi_Arrival_address_ISKCON_Angul_21-08-24.mp3,21-08-24,2024,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1QDVf-jtuQ2DM0w7ooTnbkRg24t2J0Nn6
699,NOI-03,Odi_NOI-03_Bhaktimaya_jibanare_agragati_pain_kana_avashyaka_ISKCON_Dhenkanal_21-08-24.mp3,21-08-24,2024,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=17VBf4CKMGeY6mroDmQ02lIY8OSfzktPX
700,SB-03.02.23,Odi_SB-03.02.23_parama_dayalu_Sri_Krishna_Sunday_prog_Rourkela_30-06-24.mp3,30-06-24,2024,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1gLdq8l6lqFNeELX9EkCgsEKywI1Mbbls
701,Jagannath,Odi_Jagannath_katha_Rourkela_29-06-24.mp3,29-06-24,2024,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1YYbNky08VMUr33F0kPqQ2ataXWRVB_WT
702,SB-08.23.16,Odi_SB-08.23.16_Nama_sankirtana_ra_gurutva_House_program_Rourkela_28-06-24.mp3,28-06-24,2024,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1qAo3YCFfxXltCARVWaNjaTU1Yanj9xzG
703,Arrival,Odi_Arrival_address_Rourkela_28-06-24.mp3,28-06-24,2024,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1LC_zsykNqGsyC4Djx1w55LnPghdyn9_T
704,Jagannathnkara,Odi_Jagannathnkara_achintya_lila_Sunday_feast_lect_ISKCON_Angul-23-06-24.mp3,23-06-24,2024,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1WJRZO8NiRIWaANLe2H3aE4ORGJvJ_n3Z
705,SB-11.13.26,Odi_SB-11.13.26_Hamsa_bhagavan_nkara_upadesh_ISKCON_Cuttack_20-06-24.mp3,20-06-24,2024,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1ht20FIkj2VCJmMpLfMqHbiXH1UJhEMJe
706,Brahmachari,Odi_Brahmachari_class_ISKCON_BBSR_19-06-24.mp3,19-06-24,2024,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1rTDETOBP46z5CnDeqvyCOi6ZYpDVlJap
707,SB-10.81.12-13,Odi_SB-10.81.12-13_Sudama_nka_ra_dwarakaru_gruhaku_pratyavartana_ISKCON_BBSR-19-06-24.mp3,19-06-24,2024,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1wL73cDmggI2EGNTKvguZysT16EylzHVY
708,bhakti,Odi_bhakti_brukhya_program_lecture_ISKCON_BBSR-16-06-2024.mp3,16-06-2024,2024,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1sTaFn320wBhkUwRGxMvmSE71BztRRpik
709,SB-07.05.32,Odi_SB-07.05.32_Krushanka_charanare_mati_kipari_lagiba_House_Prog_BBSR-16-06-24.mp3,16-06-24,2024,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1n1D1tYviDzqXS2xaaipH8iBVmG-Lgw7Z
710,kali,Odi_kali_yuga_yuga_dharma-Day3-Rayagada_24-03-24.mp3,24-03-24,2024,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1Dm4NjcLots5mJXNzSkngYssr5R0_QaDQ
711,kali,Odi_kali_yuga_yuga_dharma-Day2-Rayagada_23-03-24.mp3,23-03-24,2024,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1eZURmiVOw4EkcTf_U0Ap88-psBZYctpt
712,kali,Odi_kali_yuga_yuga_dharma-Day1-Rayagada_22-03-24.mp3,22-03-24,2024,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1HdaopgxpHKc4sSc1sGgNycpw2eplfI9Z
713,SB-03.05.47,Odi_SB-03.05.47_nirakarvadi_o_bhaktankara_gati_Rayagada_23-03-24.mp3,23-03-24,2024,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1Y3Cy4_9BDdQ5sgoex6ErCQip1KJOc_T0
714,Guru,Odi_Guru_mukha_padma_vakya_Sunday_feast_ISKCON_Angul_31-03-24.mp3,31-03-24,2024,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1J9yINObvtApR-Zx1sBQl0ICHqeyeKspd
715,santana,Odi_santana_ku_Krishnankara_bhakta_kipari_kariba_Angul_02-04-24.mp3,02-04-24,2024,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1SeedmvOZpRJwzi5NU29DFAN9Vu6UhJQf
716,Srimad,Odi_Srimad_Bhakti_Charu_Swami_Maharaj_tirobhava_smruti_sabha_ISKCON_Angul_05-07-20.mp3,05-07-20,2020,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1ggwYblc2Od032mbgSUUwGnRt4dsEh7Bt
717,Brahma,Odi_Brahma_vimohana_lila_Day-3_ISKCON_Angul_11-02-24.mp3,11-02-24,2024,SEMINAR,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1dXwW3w5Oma3DqrPya1hsdwzlv4BdfNrF
718,Brahma,Odi_Brahma_vimohana_lila_Day-2_ISKCON_Angul_10-02-24.mp3,10-02-24,2024,SEMINAR,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1orDTNhZj5kfTHpT6z17X-WePfbHEoQRd
719,Brahma,Odi_Brahma_vimohana_lila_Day-1_ISKCON_Angul_09-02-24.mp3,09-02-24,2024,SEMINAR,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1KE36LE8xFuQia-VROoyCFH0wm2tNCeia
720,Arrival,Odi_Arrival_address_ISKCON_Angul_05-02-24.mp3,05-02-24,2024,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1HaqCtBrCTmVFombWb1Ej48OUDgA2y5Uc
721,Arrival,Odi_Arrival_address_ISKCON_DKL_05-02-24.mp3,05-02-24,2024,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1b1UVvtrzbT6gDTkuWBeycpcTcGyVo9gL
722,Arrival,Odi_Arrival_address_ISKCON_Bhanjanagar_31-01-24.mp3,31-01-24,2024,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1mH3niHD_JslVUhaCmCfT-K8wcrbwMXac
723,Day-2,Odi_Day-2_Bali_Vaman_Charita_Aska_30-01-24.mp3,30-01-24,2024,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1H61oANCcXFTqpTU6xmFn6Evq7s6JvXyp
724,Day-1,Odi_Day-1_Bali_Vaman_Charita_Aska_29-01-24.mp3,29-01-24,2024,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=18kHnWBQ44qq44vsinjytoObFsbUlLy3s
725,Krishna,Odi_Krishna_bhakti_ra_patha_Bhanjanagar_31-01-24.mp3,31-01-24,2024,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1ymeYP1s-ZUaFbg9pENEMl4EyNdf_K2NF
726,Arrival,Odi_Arrival_address_ISKCON_Aska_29-01-24.mp3,29-01-24,2024,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1I3njUGYN-Y-SOPiUNxidJF8ktxwOlZoy
727,Yuva,Odi_Yuva_avasthare_Krishna_chetana_IYF_class_ISKCON_Ankushpur_28-01-24.mp3,28-01-24,2024,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1X2T1LtKY_ov4iZ3QG2GsQGCOTE4_Xhfn
